Time, ss_1, ss_2, ss_3, ss_4, ss_5, ss_6, ss_7, ss_8, ss_9, ss_10, ss_11, ss_12, ss_13, Average
0.0032, 1.023062e+08, 1.023216e+08, 1.020221e+08, 1.020062e+08, 1.018677e+08, 1.020086e+08, 1.020394e+08, 1.020353e+08, 1.018084e+08, 1.018584e+08, 1.020424e+08, 1.020626e+08, 1.020316e+08
0.0033, 1.024430e+08, 1.024629e+08, 1.021460e+08, 1.021295e+08, 1.019815e+08, 1.021316e+08, 1.021643e+08, 1.021596e+08, 1.019185e+08, 1.019729e+08, 1.021653e+08, 1.021885e+08, 1.021553e+08
0.0034, 1.025801e+08, 1.026046e+08, 1.022702e+08, 1.022533e+08, 1.020958e+08, 1.022551e+08, 1.022897e+08, 1.022843e+08, 1.020289e+08, 1.020879e+08, 1.022886e+08, 1.023149e+08, 1.022794e+08
0.0035, 1.027173e+08, 1.027467e+08, 1.023947e+08, 1.023774e+08, 1.022105e+08, 1.023789e+08, 1.024155e+08, 1.024094e+08, 1.021398e+08, 1.022033e+08, 1.024121e+08, 1.024416e+08, 1.024039e+08
0.0036, 1.028548e+08, 1.028889e+08, 1.025194e+08, 1.025020e+08, 1.023256e+08, 1.025031e+08, 1.025417e+08, 1.025347e+08, 1.022510e+08, 1.023192e+08, 1.025360e+08, 1.025686e+08, 1.025287e+08
0.0037, 1.029924e+08, 1.030314e+08, 1.026442e+08, 1.026268e+08, 1.024411e+08, 1.026276e+08, 1.026683e+08, 1.026604e+08, 1.023625e+08, 1.024353e+08, 1.026601e+08, 1.026959e+08, 1.026538e+08
0.0038, 1.031302e+08, 1.031741e+08, 1.027692e+08, 1.027519e+08, 1.025569e+08, 1.027524e+08, 1.027951e+08, 1.027863e+08, 1.024743e+08, 1.025518e+08, 1.027844e+08, 1.028235e+08, 1.027792e+08
0.0039, 1.032680e+08, 1.033169e+08, 1.028943e+08, 1.028772e+08, 1.026730e+08, 1.028775e+08, 1.029223e+08, 1.029124e+08, 1.025863e+08, 1.026685e+08, 1.029089e+08, 1.029512e+08, 1.029047e+08
0.004, 1.034059e+08, 1.034599e+08, 1.030194e+08, 1.030028e+08, 1.027894e+08, 1.030028e+08, 1.030497e+08, 1.030387e+08, 1.026985e+08, 1.027855e+08, 1.030336e+08, 1.030792e+08, 1.030305e+08
0.0041, 1.035439e+08, 1.036029e+08, 1.031447e+08, 1.031285e+08, 1.029061e+08, 1.031283e+08, 1.031773e+08, 1.031652e+08, 1.028109e+08, 1.029027e+08, 1.031584e+08, 1.032074e+08, 1.031564e+08
0.0042, 1.036819e+08, 1.037461e+08, 1.032700e+08, 1.032545e+08, 1.030230e+08, 1.032540e+08, 1.033052e+08, 1.032918e+08, 1.029234e+08, 1.030201e+08, 1.032834e+08, 1.033358e+08, 1.032824e+08
0.0043, 1.038200e+08, 1.038893e+08, 1.033954e+08, 1.033806e+08, 1.031402e+08, 1.033799e+08, 1.034332e+08, 1.034185e+08, 1.030361e+08, 1.031377e+08, 1.034085e+08, 1.034643e+08, 1.034086e+08
0.0044, 1.039581e+08, 1.040325e+08, 1.035208e+08, 1.035069e+08, 1.032576e+08, 1.035059e+08, 1.035615e+08, 1.035453e+08, 1.031489e+08, 1.032555e+08, 1.035337e+08, 1.035929e+08, 1.035349e+08
0.0045, 1.040962e+08, 1.041758e+08, 1.036462e+08, 1.036333e+08, 1.033752e+08, 1.036320e+08, 1.036898e+08, 1.036723e+08, 1.032618e+08, 1.033734e+08, 1.036590e+08, 1.037216e+08, 1.036614e+08
0.0046, 1.042343e+08, 1.043191e+08, 1.037716e+08, 1.037598e+08, 1.034929e+08, 1.037583e+08, 1.038183e+08, 1.037992e+08, 1.033748e+08, 1.034915e+08, 1.037844e+08, 1.038505e+08, 1.037879e+08
0.0047, 1.043724e+08, 1.044624e+08, 1.038970e+08, 1.038865e+08, 1.036109e+08, 1.038846e+08, 1.039470e+08, 1.039263e+08, 1.034879e+08, 1.036097e+08, 1.039099e+08, 1.039794e+08, 1.039145e+08
0.0048, 1.045105e+08, 1.046057e+08, 1.040225e+08, 1.040133e+08, 1.037291e+08, 1.040111e+08, 1.040757e+08, 1.040533e+08, 1.036011e+08, 1.037279e+08, 1.040354e+08, 1.041084e+08, 1.040412e+08
0.0049, 1.046486e+08, 1.047490e+08, 1.041479e+08, 1.041401e+08, 1.038474e+08, 1.041377e+08, 1.042046e+08, 1.041805e+08, 1.037143e+08, 1.038463e+08, 1.041610e+08, 1.042375e+08, 1.041679e+08
0.005, 1.047867e+08, 1.048923e+08, 1.042733e+08, 1.042671e+08, 1.039659e+08, 1.042643e+08, 1.043336e+08, 1.043076e+08, 1.038277e+08, 1.039648e+08, 1.042866e+08, 1.043667e+08, 1.042947e+08
0.0051, 1.049247e+08, 1.050356e+08, 1.043987e+08, 1.043941e+08, 1.040845e+08, 1.043911e+08, 1.044626e+08, 1.044348e+08, 1.039410e+08, 1.040834e+08, 1.044123e+08, 1.044960e+08, 1.044216e+08
0.0052, 1.050628e+08, 1.051788e+08, 1.045241e+08, 1.045212e+08, 1.042033e+08, 1.045178e+08, 1.045918e+08, 1.045619e+08, 1.040545e+08, 1.042020e+08, 1.045380e+08, 1.046253e+08, 1.045485e+08
0.0053, 1.052008e+08, 1.053220e+08, 1.046494e+08, 1.046484e+08, 1.043222e+08, 1.046447e+08, 1.047210e+08, 1.046891e+08, 1.041680e+08, 1.043208e+08, 1.046637e+08, 1.047546e+08, 1.046754e+08
0.0054, 1.053387e+08, 1.054652e+08, 1.047747e+08, 1.047756e+08, 1.044412e+08, 1.047716e+08, 1.048503e+08, 1.048163e+08, 1.042815e+08, 1.044395e+08, 1.047895e+08, 1.048840e+08, 1.048023e+08
0.0055, 1.054767e+08, 1.056083e+08, 1.049000e+08, 1.049029e+08, 1.045603e+08, 1.048985e+08, 1.049796e+08, 1.049435e+08, 1.043951e+08, 1.045584e+08, 1.049153e+08, 1.050134e+08, 1.049293e+08
0.0056, 1.056146e+08, 1.057514e+08, 1.050253e+08, 1.050302e+08, 1.046796e+08, 1.050255e+08, 1.051090e+08, 1.050706e+08, 1.045087e+08, 1.046773e+08, 1.050410e+08, 1.051429e+08, 1.050563e+08
0.0057, 1.057524e+08, 1.058944e+08, 1.051505e+08, 1.051576e+08, 1.047989e+08, 1.051525e+08, 1.052385e+08, 1.051978e+08, 1.046223e+08, 1.047962e+08, 1.051668e+08, 1.052724e+08, 1.051834e+08
0.0058, 1.058902e+08, 1.060374e+08, 1.052757e+08, 1.052850e+08, 1.049184e+08, 1.052795e+08, 1.053679e+08, 1.053249e+08, 1.047360e+08, 1.049152e+08, 1.052926e+08, 1.054019e+08, 1.053104e+08
0.0059, 1.060280e+08, 1.061803e+08, 1.054008e+08, 1.054124e+08, 1.050379e+08, 1.054066e+08, 1.054975e+08, 1.054520e+08, 1.048496e+08, 1.050342e+08, 1.054184e+08, 1.055314e+08, 1.054374e+08
0.006, 1.061657e+08, 1.063231e+08, 1.055259e+08, 1.055399e+08, 1.051575e+08, 1.055337e+08, 1.056270e+08, 1.055790e+08, 1.049633e+08, 1.051532e+08, 1.055442e+08, 1.056609e+08, 1.055645e+08
0.0061, 1.063033e+08, 1.064659e+08, 1.056509e+08, 1.056674e+08, 1.052772e+08, 1.056607e+08, 1.057566e+08, 1.057061e+08, 1.050770e+08, 1.052723e+08, 1.056700e+08, 1.057905e+08, 1.056915e+08
0.0062, 1.064409e+08, 1.066086e+08, 1.057759e+08, 1.057949e+08, 1.053970e+08, 1.057878e+08, 1.058862e+08, 1.058331e+08, 1.051907e+08, 1.053914e+08, 1.057957e+08, 1.059200e+08, 1.058185e+08
0.0063, 1.065785e+08, 1.067513e+08, 1.059009e+08, 1.059224e+08, 1.055168e+08, 1.059149e+08, 1.060158e+08, 1.059600e+08, 1.053045e+08, 1.055105e+08, 1.059215e+08, 1.060496e+08, 1.059456e+08
0.0064, 1.067160e+08, 1.068938e+08, 1.060258e+08, 1.060499e+08, 1.056367e+08, 1.060421e+08, 1.061454e+08, 1.060869e+08, 1.054182e+08, 1.056296e+08, 1.060472e+08, 1.061792e+08, 1.060726e+08
0.0065, 1.068534e+08, 1.070363e+08, 1.061506e+08, 1.061775e+08, 1.057567e+08, 1.061692e+08, 1.062751e+08, 1.062138e+08, 1.055319e+08, 1.057488e+08, 1.061729e+08, 1.063087e+08, 1.061996e+08
0.0066, 1.069907e+08, 1.071788e+08, 1.062754e+08, 1.063050e+08, 1.058767e+08, 1.062963e+08, 1.064048e+08, 1.063407e+08, 1.056456e+08, 1.058679e+08, 1.062985e+08, 1.064383e+08, 1.063266e+08
0.0067, 1.071280e+08, 1.073211e+08, 1.064002e+08, 1.064325e+08, 1.059967e+08, 1.064234e+08, 1.065344e+08, 1.064675e+08, 1.057593e+08, 1.059871e+08, 1.064241e+08, 1.065678e+08, 1.064535e+08
0.0068, 1.072652e+08, 1.074634e+08, 1.065248e+08, 1.065601e+08, 1.061168e+08, 1.065505e+08, 1.066641e+08, 1.065942e+08, 1.058730e+08, 1.061063e+08, 1.065497e+08, 1.066974e+08, 1.065805e+08
0.0069, 1.074024e+08, 1.076056e+08, 1.066495e+08, 1.066876e+08, 1.062369e+08, 1.066776e+08, 1.067937e+08, 1.067209e+08, 1.059867e+08, 1.062254e+08, 1.066753e+08, 1.068269e+08, 1.067074e+08
0.007, 1.075395e+08, 1.077477e+08, 1.067740e+08, 1.068151e+08, 1.063571e+08, 1.068046e+08, 1.069234e+08, 1.068475e+08, 1.061004e+08, 1.063446e+08, 1.068008e+08, 1.069564e+08, 1.068343e+08
0.0071, 1.076765e+08, 1.078897e+08, 1.068986e+08, 1.069426e+08, 1.064773e+08, 1.069317e+08, 1.070530e+08, 1.069741e+08, 1.062141e+08, 1.064638e+08, 1.069263e+08, 1.070859e+08, 1.069611e+08
0.0072, 1.078134e+08, 1.080316e+08, 1.070230e+08, 1.070701e+08, 1.065975e+08, 1.070587e+08, 1.071827e+08, 1.071007e+08, 1.063278e+08, 1.065829e+08, 1.070517e+08, 1.072153e+08, 1.070880e+08
0.0073, 1.079503e+08, 1.081735e+08, 1.071474e+08, 1.071976e+08, 1.067178e+08, 1.071857e+08, 1.073123e+08, 1.072271e+08, 1.064414e+08, 1.067021e+08, 1.071771e+08, 1.073448e+08, 1.072148e+08
0.0074, 1.080871e+08, 1.083153e+08, 1.072717e+08, 1.073251e+08, 1.068380e+08, 1.073127e+08, 1.074419e+08, 1.073536e+08, 1.065550e+08, 1.068212e+08, 1.073025e+08, 1.074742e+08, 1.073415e+08
0.0075, 1.082238e+08, 1.084569e+08, 1.073960e+08, 1.074525e+08, 1.069583e+08, 1.074397e+08, 1.075715e+08, 1.074799e+08, 1.066686e+08, 1.069404e+08, 1.074277e+08, 1.076036e+08, 1.074683e+08
0.0076, 1.083604e+08, 1.085985e+08, 1.075202e+08, 1.075800e+08, 1.070786e+08, 1.075666e+08, 1.077011e+08, 1.076062e+08, 1.067822e+08, 1.070595e+08, 1.075530e+08, 1.077330e+08, 1.075949e+08
0.0077, 1.084970e+08, 1.087400e+08, 1.076444e+08, 1.077074e+08, 1.071989e+08, 1.076935e+08, 1.078307e+08, 1.077325e+08, 1.068957e+08, 1.071786e+08, 1.076782e+08, 1.078623e+08, 1.077216e+08
