time, Epsilon_0, Epsilon_1, Epsilon_2, Epsilon_3, Epsilon_4, Epsilon_5, PEEQ, Rate_0, Rate_1, Rate_2, Rate_3, Rate_4, Rate_5
0.0409, 3.84185e-02, -1.69319e-02, -1.89876e-02, -6.06145e-03, 4.47544e-04, 4.19957e-03, 3.98221e-02, 9.82848e-01, -4.09700e-01, -4.52357e-01, -1.17874e-01, -8.94309e-04, 9.75742e-02
0.041, 3.85168e-02, -1.69729e-02, -1.90329e-02, -6.07323e-03, 4.47453e-04, 4.20933e-03, 3.99206e-02, 9.82879e-01, -4.09577e-01, -4.52237e-01, -1.17797e-01, -9.14099e-04, 9.75714e-02
0.0411, 3.86151e-02, -1.70138e-02, -1.90781e-02, -6.08500e-03, 4.47360e-04, 4.21908e-03, 4.00192e-02, 9.82910e-01, -4.09453e-01, -4.52117e-01, -1.17720e-01, -9.33692e-04, 9.75688e-02
0.0412, 3.87134e-02, -1.70548e-02, -1.91233e-02, -6.09676e-03, 4.47264e-04, 4.22884e-03, 4.01177e-02, 9.82941e-01, -4.09330e-01, -4.51997e-01, -1.17643e-01, -9.53087e-04, 9.75663e-02
0.0413, 3.88117e-02, -1.70957e-02, -1.91685e-02, -6.10852e-03, 4.47167e-04, 4.23860e-03, 4.02162e-02, 9.82972e-01, -4.09207e-01, -4.51877e-01, -1.17567e-01, -9.72286e-04, 9.75640e-02
0.0414, 3.89100e-02, -1.71366e-02, -1.92136e-02, -6.12027e-03, 4.47068e-04, 4.24835e-03, 4.03147e-02, 9.83002e-01, -4.09083e-01, -4.51758e-01, -1.17491e-01, -9.91290e-04, 9.75618e-02
0.0415, 3.90083e-02, -1.71775e-02, -1.92588e-02, -6.13201e-03, 4.46967e-04, 4.25811e-03, 4.04131e-02, 9.83033e-01, -4.08960e-01, -4.51638e-01, -1.17415e-01, -1.01010e-03, 9.75598e-02
0.0416, 3.91066e-02, -1.72184e-02, -1.93039e-02, -6.14374e-03, 4.46864e-04, 4.26787e-03, 4.05116e-02, 9.83064e-01, -4.08837e-01, -4.51518e-01, -1.17339e-01, -1.02871e-03, 9.75580e-02
0.0417, 3.92049e-02, -1.72593e-02, -1.93491e-02, -6.15547e-03, 4.46759e-04, 4.27762e-03, 4.06101e-02, 9.83095e-01, -4.08714e-01, -4.51398e-01, -1.17264e-01, -1.04714e-03, 9.75563e-02
0.0418, 3.93032e-02, -1.73001e-02, -1.93942e-02, -6.16719e-03, 4.46653e-04, 4.28738e-03, 4.07086e-02, 9.83125e-01, -4.08591e-01, -4.51278e-01, -1.17189e-01, -1.06537e-03, 9.75548e-02
0.0419, 3.94015e-02, -1.73410e-02, -1.94393e-02, -6.17890e-03, 4.46545e-04, 4.29713e-03, 4.08070e-02, 9.83156e-01, -4.08469e-01, -4.51158e-01, -1.17114e-01, -1.08341e-03, 9.75534e-02
0.042, 3.94998e-02, -1.73818e-02, -1.94844e-02, -6.19060e-03, 4.46434e-04, 4.30689e-03, 4.09055e-02, 9.83187e-01, -4.08346e-01, -4.51038e-01, -1.17040e-01, -1.10126e-03, 9.75522e-02
0.0421, 3.95982e-02, -1.74226e-02, -1.95295e-02, -6.20230e-03, 4.46323e-04, 4.31664e-03, 4.10039e-02, 9.83218e-01, -4.08223e-01, -4.50917e-01, -1.16965e-01, -1.11892e-03, 9.75511e-02
0.0422, 3.96965e-02, -1.74634e-02, -1.95746e-02, -6.21399e-03, 4.46209e-04, 4.32640e-03, 4.11023e-02, 9.83248e-01, -4.08101e-01, -4.50797e-01, -1.16891e-01, -1.13640e-03, 9.75502e-02
0.0423, 3.97948e-02, -1.75042e-02, -1.96197e-02, -6.22567e-03, 4.46094e-04, 4.33615e-03, 4.12008e-02, 9.83279e-01, -4.07979e-01, -4.50677e-01, -1.16818e-01, -1.15368e-03, 9.75494e-02
0.0424, 3.98931e-02, -1.75450e-02, -1.96647e-02, -6.23735e-03, 4.45976e-04, 4.34591e-03, 4.12992e-02, 9.83310e-01, -4.07856e-01, -4.50557e-01, -1.16744e-01, -1.17078e-03, 9.75488e-02
0.0425, 3.99915e-02, -1.75858e-02, -1.97098e-02, -6.24901e-03, 4.45858e-04, 4.35566e-03, 4.13976e-02, 9.83340e-01, -4.07734e-01, -4.50437e-01, -1.16671e-01, -1.18770e-03, 9.75484e-02
0.0426, 4.00898e-02, -1.76266e-02, -1.97548e-02, -6.26067e-03, 4.45737e-04, 4.36542e-03, 4.14960e-02, 9.83371e-01, -4.07612e-01, -4.50317e-01, -1.16598e-01, -1.20443e-03, 9.75481e-02
0.0427, 4.01882e-02, -1.76673e-02, -1.97998e-02, -6.27233e-03, 4.45615e-04, 4.37517e-03, 4.15944e-02, 9.83401e-01, -4.07490e-01, -4.50197e-01, -1.16525e-01, -1.22098e-03, 9.75479e-02
0.0428, 4.02865e-02, -1.77080e-02, -1.98448e-02, -6.28397e-03, 4.45491e-04, 4.38493e-03, 4.16928e-02, 9.83432e-01, -4.07368e-01, -4.50077e-01, -1.16452e-01, -1.23734e-03, 9.75479e-02
0.0429, 4.03848e-02, -1.77488e-02, -1.98898e-02, -6.29561e-03, 4.45366e-04, 4.39468e-03, 4.17912e-02, 9.83463e-01, -4.07246e-01, -4.49957e-01, -1.16380e-01, -1.25352e-03, 9.75481e-02
0.043, 4.04832e-02, -1.77895e-02, -1.99348e-02, -6.30724e-03, 4.45239e-04, 4.40444e-03, 4.18895e-02, 9.83493e-01, -4.07124e-01, -4.49837e-01, -1.16308e-01, -1.26953e-03, 9.75484e-02
0.0431, 4.05815e-02, -1.78302e-02, -1.99798e-02, -6.31886e-03, 4.45111e-04, 4.41419e-03, 4.19879e-02, 9.83524e-01, -4.07003e-01, -4.49717e-01, -1.16236e-01, -1.28535e-03, 9.75488e-02
0.0432, 4.06799e-02, -1.78709e-02, -2.00247e-02, -6.33048e-03, 4.44980e-04, 4.42395e-03, 4.20863e-02, 9.83554e-01, -4.06881e-01, -4.49597e-01, -1.16164e-01, -1.30099e-03, 9.75494e-02
0.0433, 4.07783e-02, -1.79115e-02, -2.00697e-02, -6.34209e-03, 4.44849e-04, 4.43370e-03, 4.21846e-02, 9.83585e-01, -4.06759e-01, -4.49476e-01, -1.16092e-01, -1.31646e-03, 9.75501e-02
0.0434, 4.08766e-02, -1.79522e-02, -2.01146e-02, -6.35369e-03, 4.44716e-04, 4.44346e-03, 4.22830e-02, 9.83615e-01, -4.06638e-01, -4.49356e-01, -1.16021e-01, -1.33174e-03, 9.75510e-02
0.0435, 4.09750e-02, -1.79929e-02, -2.01596e-02, -6.36529e-03, 4.44581e-04, 4.45321e-03, 4.23813e-02, 9.83646e-01, -4.06517e-01, -4.49236e-01, -1.15950e-01, -1.34685e-03, 9.75520e-02
0.0436, 4.10734e-02, -1.80335e-02, -2.02045e-02, -6.37687e-03, 4.44445e-04, 4.46297e-03, 4.24796e-02, 9.83676e-01, -4.06395e-01, -4.49116e-01, -1.15879e-01, -1.36179e-03, 9.75532e-02
0.0437, 4.11717e-02, -1.80741e-02, -2.02494e-02, -6.38845e-03, 4.44307e-04, 4.47272e-03, 4.25779e-02, 9.83707e-01, -4.06274e-01, -4.48996e-01, -1.15809e-01, -1.37655e-03, 9.75545e-02
0.0438, 4.12701e-02, -1.81147e-02, -2.02943e-02, -6.40003e-03, 4.44168e-04, 4.48248e-03, 4.26763e-02, 9.83737e-01, -4.06153e-01, -4.48876e-01, -1.15738e-01, -1.39114e-03, 9.75560e-02
0.0439, 4.13685e-02, -1.81553e-02, -2.03391e-02, -6.41160e-03, 4.44027e-04, 4.49223e-03, 4.27746e-02, 9.83768e-01, -4.06032e-01, -4.48755e-01, -1.15668e-01, -1.40555e-03, 9.75576e-02
0.044, 4.14669e-02, -1.81959e-02, -2.03840e-02, -6.42316e-03, 4.43885e-04, 4.50199e-03, 4.28729e-02, 9.83798e-01, -4.05911e-01, -4.48635e-01, -1.15598e-01, -1.41979e-03, 9.75593e-02
0.0441, 4.15652e-02, -1.82365e-02, -2.04288e-02, -6.43471e-03, 4.43742e-04, 4.51175e-03, 4.29711e-02, 9.83828e-01, -4.05791e-01, -4.48515e-01, -1.15529e-01, -1.43386e-03, 9.75612e-02
0.0442, 4.16636e-02, -1.82771e-02, -2.04737e-02, -6.44625e-03, 4.43597e-04, 4.52150e-03, 4.30694e-02, 9.83859e-01, -4.05670e-01, -4.48395e-01, -1.15459e-01, -1.44776e-03, 9.75632e-02
0.0443, 4.17620e-02, -1.83176e-02, -2.05185e-02, -6.45779e-03, 4.43451e-04, 4.53126e-03, 4.31677e-02, 9.83889e-01, -4.05549e-01, -4.48274e-01, -1.15390e-01, -1.46149e-03, 9.75653e-02
0.0444, 4.18604e-02, -1.83582e-02, -2.05633e-02, -6.46932e-03, 4.43304e-04, 4.54102e-03, 4.32660e-02, 9.83920e-01, -4.05429e-01, -4.48154e-01, -1.15321e-01, -1.47505e-03, 9.75676e-02
0.0445, 4.19588e-02, -1.83987e-02, -2.06081e-02, -6.48085e-03, 4.43155e-04, 4.55077e-03, 4.33642e-02, 9.83950e-01, -4.05309e-01, -4.48034e-01, -1.15252e-01, -1.48845e-03, 9.75700e-02
0.0446, 4.20572e-02, -1.84392e-02, -2.06529e-02, -6.49237e-03, 4.43005e-04, 4.56053e-03, 4.34625e-02, 9.83980e-01, -4.05188e-01, -4.47914e-01, -1.15183e-01, -1.50167e-03, 9.75726e-02
0.0447, 4.21556e-02, -1.84797e-02, -2.06977e-02, -6.50388e-03, 4.42853e-04, 4.57029e-03, 4.35607e-02, 9.84011e-01, -4.05068e-01, -4.47793e-01, -1.15115e-01, -1.51473e-03, 9.75753e-02
0.0448, 4.22540e-02, -1.85202e-02, -2.07425e-02, -6.51538e-03, 4.42700e-04, 4.58004e-03, 4.36590e-02, 9.84041e-01, -4.04948e-01, -4.47673e-01, -1.15046e-01, -1.52763e-03, 9.75781e-02
0.0449, 4.23524e-02, -1.85607e-02, -2.07872e-02, -6.52688e-03, 4.42546e-04, 4.58980e-03, 4.37572e-02, 9.84072e-01, -4.04828e-01, -4.47553e-01, -1.14978e-01, -1.54035e-03, 9.75811e-02
0.045, 4.24508e-02, -1.86012e-02, -2.08320e-02, -6.53837e-03, 4.42391e-04, 4.59956e-03, 4.38554e-02, 9.84102e-01, -4.04708e-01, -4.47433e-01, -1.14911e-01, -1.55292e-03, 9.75842e-02
0.0451, 4.25492e-02, -1.86416e-02, -2.08767e-02, -6.54986e-03, 4.42235e-04, 4.60932e-03, 4.39537e-02, 9.84132e-01, -4.04588e-01, -4.47312e-01, -1.14843e-01, -1.56532e-03, 9.75874e-02
0.0452, 4.26476e-02, -1.86821e-02, -2.09214e-02, -6.56134e-03, 4.42077e-04, 4.61908e-03, 4.40519e-02, 9.84162e-01, -4.04468e-01, -4.47192e-01, -1.14775e-01, -1.57756e-03, 9.75908e-02
0.0453, 4.27461e-02, -1.87225e-02, -2.09661e-02, -6.57281e-03, 4.41918e-04, 4.62884e-03, 4.41501e-02, 9.84193e-01, -4.04349e-01, -4.47072e-01, -1.14708e-01, -1.58964e-03, 9.75943e-02
0.0454, 4.28445e-02, -1.87629e-02, -2.10108e-02, -6.58427e-03, 4.41758e-04, 4.63860e-03, 4.42483e-02, 9.84223e-01, -4.04229e-01, -4.46951e-01, -1.14641e-01, -1.60156e-03, 9.75979e-02
0.0455, 4.29429e-02, -1.88034e-02, -2.10555e-02, -6.59573e-03, 4.41596e-04, 4.64836e-03, 4.43465e-02, 9.84253e-01, -4.04109e-01, -4.46831e-01, -1.14574e-01, -1.61332e-03, 9.76017e-02
0.0456, 4.30413e-02, -1.88438e-02, -2.11002e-02, -6.60718e-03, 4.41434e-04, 4.65812e-03, 4.44447e-02, 9.84284e-01, -4.03990e-01, -4.46710e-01, -1.14508e-01, -1.62492e-03, 9.76056e-02
0.0457, 4.31398e-02, -1.88841e-02, -2.11448e-02, -6.61862e-03, 4.41270e-04, 4.66788e-03, 4.45428e-02, 9.84314e-01, -4.03871e-01, -4.46590e-01, -1.14441e-01, -1.63636e-03, 9.76096e-02
0.0458, 4.32382e-02, -1.89245e-02, -2.11895e-02, -6.63006e-03, 4.41105e-04, 4.67764e-03, 4.46410e-02, 9.84344e-01, -4.03751e-01, -4.46470e-01, -1.14375e-01, -1.64764e-03, 9.76137e-02
0.0459, 4.33366e-02, -1.89649e-02, -2.12341e-02, -6.64149e-03, 4.40940e-04, 4.68740e-03, 4.47392e-02, 9.84374e-01, -4.03632e-01, -4.46349e-01, -1.14309e-01, -1.65877e-03, 9.76180e-02
0.046, 4.34351e-02, -1.90052e-02, -2.12787e-02, -6.65292e-03, 4.40773e-04, 4.69717e-03, 4.48373e-02, 9.84405e-01, -4.03513e-01, -4.46229e-01, -1.14243e-01, -1.66974e-03, 9.76224e-02
0.0461, 4.35335e-02, -1.90456e-02, -2.13233e-02, -6.66433e-03, 4.40605e-04, 4.70693e-03, 4.49355e-02, 9.84435e-01, -4.03394e-01, -4.46108e-01, -1.14177e-01, -1.68055e-03, 9.76269e-02
0.0462, 4.36320e-02, -1.90859e-02, -2.13679e-02, -6.67574e-03, 4.40435e-04, 4.71669e-03, 4.50336e-02, 9.84465e-01, -4.03275e-01, -4.45988e-01, -1.14111e-01, -1.69121e-03, 9.76316e-02
0.0463, 4.37304e-02, -1.91262e-02, -2.14125e-02, -6.68715e-03, 4.40265e-04, 4.72645e-03, 4.51317e-02, 9.84495e-01, -4.03157e-01, -4.45868e-01, -1.14046e-01, -1.70172e-03, 9.76364e-02
0.0464, 4.38289e-02, -1.91665e-02, -2.14571e-02, -6.69855e-03, 4.40094e-04, 4.73622e-03, 4.52299e-02, 9.84525e-01, -4.03038e-01, -4.45747e-01, -1.13981e-01, -1.71207e-03, 9.76413e-02
0.0465, 4.39273e-02, -1.92068e-02, -2.15017e-02, -6.70994e-03, 4.39922e-04, 4.74598e-03, 4.53280e-02, 9.84555e-01, -4.02919e-01, -4.45627e-01, -1.13916e-01, -1.72227e-03, 9.76463e-02
0.0466, 4.40258e-02, -1.92471e-02, -2.15462e-02, -6.72132e-03, 4.39749e-04, 4.75575e-03, 4.54261e-02, 9.84586e-01, -4.02801e-01, -4.45506e-01, -1.13851e-01, -1.73232e-03, 9.76514e-02
0.0467, 4.41243e-02, -1.92874e-02, -2.15908e-02, -6.73270e-03, 4.39574e-04, 4.76551e-03, 4.55242e-02, 9.84616e-01, -4.02682e-01, -4.45386e-01, -1.13786e-01, -1.74222e-03, 9.76567e-02
0.0468, 4.42227e-02, -1.93276e-02, -2.16353e-02, -6.74407e-03, 4.39399e-04, 4.77528e-03, 4.56223e-02, 9.84646e-01, -4.02564e-01, -4.45265e-01, -1.13722e-01, -1.75197e-03, 9.76621e-02
0.0469, 4.43212e-02, -1.93679e-02, -2.16798e-02, -6.75544e-03, 4.39223e-04, 4.78505e-03, 4.57204e-02, 9.84676e-01, -4.02446e-01, -4.45145e-01, -1.13658e-01, -1.76158e-03, 9.76676e-02
0.047, 4.44197e-02, -1.94081e-02, -2.17243e-02, -6.76680e-03, 4.39046e-04, 4.79481e-03, 4.58185e-02, 9.84706e-01, -4.02328e-01, -4.45024e-01, -1.13593e-01, -1.77103e-03, 9.76733e-02
0.0471, 4.45181e-02, -1.94483e-02, -2.17688e-02, -6.77815e-03, 4.38868e-04, 4.80458e-03, 4.59166e-02, 9.84736e-01, -4.02209e-01, -4.44904e-01, -1.13529e-01, -1.78033e-03, 9.76790e-02
0.0472, 4.46166e-02, -1.94885e-02, -2.18133e-02, -6.78950e-03, 4.38689e-04, 4.81435e-03, 4.60146e-02, 9.84766e-01, -4.02091e-01, -4.44783e-01, -1.13466e-01, -1.78949e-03, 9.76849e-02
0.0473, 4.47151e-02, -1.95287e-02, -2.18577e-02, -6.80084e-03, 4.38509e-04, 4.82412e-03, 4.61127e-02, 9.84796e-01, -4.01974e-01, -4.44663e-01, -1.13402e-01, -1.79850e-03, 9.76909e-02
0.0474, 4.48136e-02, -1.95689e-02, -2.19022e-02, -6.81217e-03, 4.38328e-04, 4.83389e-03, 4.62108e-02, 9.84827e-01, -4.01856e-01, -4.44542e-01, -1.13339e-01, -1.80737e-03, 9.76970e-02
0.0475, 4.49121e-02, -1.96091e-02, -2.19466e-02, -6.82350e-03, 4.38147e-04, 4.84366e-03, 4.63088e-02, 9.84857e-01, -4.01738e-01, -4.44422e-01, -1.13275e-01, -1.81609e-03, 9.77033e-02
0.0476, 4.50105e-02, -1.96492e-02, -2.19911e-02, -6.83482e-03, 4.37964e-04, 4.85343e-03, 4.64069e-02, 9.84887e-01, -4.01620e-01, -4.44301e-01, -1.13212e-01, -1.82467e-03, 9.77096e-02
0.0477, 4.51090e-02, -1.96894e-02, -2.20355e-02, -6.84614e-03, 4.37781e-04, 4.86320e-03, 4.65049e-02, 9.84917e-01, -4.01503e-01, -4.44181e-01, -1.13149e-01, -1.83310e-03, 9.77161e-02
0.0478, 4.52075e-02, -1.97295e-02, -2.20799e-02, -6.85745e-03, 4.37597e-04, 4.87298e-03, 4.66029e-02, 9.84947e-01, -4.01385e-01, -4.44060e-01, -1.13087e-01, -1.84139e-03, 9.77227e-02
0.0479, 4.53060e-02, -1.97697e-02, -2.21243e-02, -6.86875e-03, 4.37412e-04, 4.88275e-03, 4.67010e-02, 9.84977e-01, -4.01268e-01, -4.43939e-01, -1.13024e-01, -1.84954e-03, 9.77294e-02
0.048, 4.54045e-02, -1.98098e-02, -2.21687e-02, -6.88004e-03, 4.37226e-04, 4.89252e-03, 4.67990e-02, 9.85007e-01, -4.01151e-01, -4.43819e-01, -1.12962e-01, -1.85755e-03, 9.77362e-02
0.0481, 4.55030e-02, -1.98499e-02, -2.22130e-02, -6.89133e-03, 4.37040e-04, 4.90230e-03, 4.68970e-02, 9.85037e-01, -4.01033e-01, -4.43698e-01, -1.12899e-01, -1.86542e-03, 9.77431e-02
0.0482, 4.56015e-02, -1.98900e-02, -2.22574e-02, -6.90262e-03, 4.36852e-04, 4.91207e-03, 4.69950e-02, 9.85067e-01, -4.00916e-01, -4.43578e-01, -1.12837e-01, -1.87315e-03, 9.77502e-02
0.0483, 4.57000e-02, -1.99300e-02, -2.23017e-02, -6.91389e-03, 4.36664e-04, 4.92185e-03, 4.70930e-02, 9.85097e-01, -4.00799e-01, -4.43457e-01, -1.12775e-01, -1.88074e-03, 9.77574e-02
0.0484, 4.57986e-02, -1.99701e-02, -2.23461e-02, -6.92517e-03, 4.36475e-04, 4.93162e-03, 4.71910e-02, 9.85127e-01, -4.00682e-01, -4.43337e-01, -1.12713e-01, -1.88819e-03, 9.77646e-02
0.0485, 4.58971e-02, -2.00102e-02, -2.23904e-02, -6.93643e-03, 4.36286e-04, 4.94140e-03, 4.72890e-02, 9.85157e-01, -4.00566e-01, -4.43216e-01, -1.12652e-01, -1.89551e-03, 9.77720e-02
0.0486, 4.59956e-02, -2.00502e-02, -2.24347e-02, -6.94769e-03, 4.36096e-04, 4.95118e-03, 4.73870e-02, 9.85187e-01, -4.00449e-01, -4.43095e-01, -1.12590e-01, -1.90268e-03, 9.77795e-02
0.0487, 4.60941e-02, -2.00902e-02, -2.24790e-02, -6.95894e-03, 4.35905e-04, 4.96096e-03, 4.74849e-02, 9.85217e-01, -4.00332e-01, -4.42975e-01, -1.12529e-01, -1.90972e-03, 9.77871e-02
0.0488, 4.61926e-02, -2.01303e-02, -2.25233e-02, -6.97019e-03, 4.35713e-04, 4.97074e-03, 4.75829e-02, 9.85247e-01, -4.00215e-01, -4.42854e-01, -1.12468e-01, -1.91663e-03, 9.77948e-02
0.0489, 4.62912e-02, -2.01703e-02, -2.25676e-02, -6.98143e-03, 4.35521e-04, 4.98052e-03, 4.76808e-02, 9.85277e-01, -4.00099e-01, -4.42733e-01, -1.12407e-01, -1.92340e-03, 9.78027e-02
0.049, 4.63897e-02, -2.02103e-02, -2.26118e-02, -6.99267e-03, 4.35328e-04, 4.99030e-03, 4.77788e-02, 9.85307e-01, -3.99983e-01, -4.42613e-01, -1.12346e-01, -1.93003e-03, 9.78106e-02
0.0491, 4.64882e-02, -2.02503e-02, -2.26561e-02, -7.00389e-03, 4.35134e-04, 5.00008e-03, 4.78767e-02, 9.85337e-01, -3.99866e-01, -4.42492e-01, -1.12285e-01, -1.93654e-03, 9.78187e-02
0.0492, 4.65868e-02, -2.02902e-02, -2.27003e-02, -7.01512e-03, 4.34940e-04, 5.00986e-03, 4.79747e-02, 9.85366e-01, -3.99750e-01, -4.42371e-01, -1.12225e-01, -1.94290e-03, 9.78268e-02
0.0493, 4.66853e-02, -2.03302e-02, -2.27445e-02, -7.02633e-03, 4.34745e-04, 5.01965e-03, 4.80726e-02, 9.85396e-01, -3.99634e-01, -4.42251e-01, -1.12164e-01, -1.94914e-03, 9.78351e-02
0.0494, 4.67839e-02, -2.03702e-02, -2.27887e-02, -7.03754e-03, 4.34549e-04, 5.02943e-03, 4.81705e-02, 9.85426e-01, -3.99518e-01, -4.42130e-01, -1.12104e-01, -1.95525e-03, 9.78435e-02
0.0495, 4.68824e-02, -2.04101e-02, -2.28329e-02, -7.04875e-03, 4.34353e-04, 5.03922e-03, 4.82685e-02, 9.85456e-01, -3.99402e-01, -4.42009e-01, -1.12044e-01, -1.96122e-03, 9.78519e-02
0.0496, 4.69809e-02, -2.04500e-02, -2.28771e-02, -7.05995e-03, 4.34156e-04, 5.04900e-03, 4.83664e-02, 9.85486e-01, -3.99286e-01, -4.41889e-01, -1.11984e-01, -1.96707e-03, 9.78605e-02
0.0497, 4.70795e-02, -2.04899e-02, -2.29213e-02, -7.07114e-03, 4.33959e-04, 5.05879e-03, 4.84643e-02, 9.85516e-01, -3.99170e-01, -4.41768e-01, -1.11924e-01, -1.97278e-03, 9.78692e-02
0.0498, 4.71781e-02, -2.05298e-02, -2.29655e-02, -7.08232e-03, 4.33761e-04, 5.06858e-03, 4.85622e-02, 9.85546e-01, -3.99054e-01, -4.41647e-01, -1.11864e-01, -1.97837e-03, 9.78780e-02
0.0499, 4.72766e-02, -2.05697e-02, -2.30096e-02, -7.09351e-03, 4.33563e-04, 5.07836e-03, 4.86601e-02, 9.85576e-01, -3.98939e-01, -4.41526e-01, -1.11805e-01, -1.98382e-03, 9.78869e-02
0.05, 4.73752e-02, -2.06096e-02, -2.30538e-02, -7.10468e-03, 4.33364e-04, 5.08815e-03, 4.87579e-02, 9.85605e-01, -3.98823e-01, -4.41406e-01, -1.11746e-01, -1.98915e-03, 9.78959e-02
